snapshot,CCGT,OCGT,coal,geothermal,oil,onwind,ror,solar,hydro
2013-01-01 00:00:00,6604.203541052425,101.92908955470814,22474.78417588553,2173.9997627264097,69.73022761478788,5.4137285609143095,2109.6965501639966,13.27666712669092,1517.9996909073677
2013-01-01 01:00:00,6633.6205107641945,144.6686515455136,24843.669231563043,2173.999764699919,69.73023278969042,5.737508463294198,2109.6965577970864,26.891009058455904,1517.9996942619568
2013-01-01 02:00:00,6652.122564026355,198.18660538936385,25860.49262813476,2173.9997652430748,69.73023339769007,6.30197408907927,2109.696559135001,40.69483819751257,1517.99969459511
2013-01-01 03:00:00,6643.891615345906,172.48939394200715,25399.81636314023,2173.9997649944235,69.73023299631842,7.375804011431127,2109.696558051921,51.62401498342571,1517.9996940600224
2013-01-01 04:00:00,6643.564272761669,169.7015685651988,25378.11264329266,2173.9997649822567,69.73023301683891,8.788717148326324,2109.6965580265364,56.85669485148596,1517.999693906187
2013-01-01 05:00:00,6642.683488969474,165.9853297347087,25329.061962848067,2173.999764952802,69.7302329729906,10.379418576125188,2109.6965579617668,56.70818167028315,1517.9996938233364
2013-01-01 06:00:00,6641.979616657093,163.76690924896874,25289.262842554726,2173.9997648794083,69.73023273525516,11.35256830273955,2109.696557156159,51.448052199961054,1517.9996933639638
2013-01-01 07:00:00,6642.029540772706,164.39471968157352,25293.167471411285,2173.999764876149,69.73023290538598,11.853625899887387,2109.696557659617,43.81573451667168,1517.999693402374
2013-01-01 08:00:00,6636.955947531031,150.9132836573806,25015.596046452636,2173.999764686299,69.73023258930709,11.67267069970308,2109.69655706927,33.08169757232174,1517.9996930836846
2013-01-01 09:00:00,6631.034799412252,135.63962363988148,24695.716796535202,2173.9997645920657,69.73023239385249,11.367011191497097,2109.696557215458,19.41764227831589,1517.9996937104174
2013-01-01 10:00:00,6626.050820983106,123.0588709596009,24423.905296428027,2173.999764581746,69.73023243777428,10.777119717157895,2109.6965578434283,8.30673982346789,1517.9996937539577
2013-01-01 11:00:00,6680.321205340257,285.369495761796,27433.259629539432,2173.9997629579398,69.73022270725302,9.149373720709505,2109.6965501130826,1.143086755934238,1517.999694419812
2013-01-01 12:00:00,6676.235448528413,273.77563523597286,27207.692750579936,2173.9997613215724,69.7302202835079,8.13430396601137,2109.69654613652,0.0,1517.999690760757
2013-01-01 13:00:00,6672.231678904431,261.9881593807879,26985.84811483408,2173.999761838303,69.73021965320169,8.190744394175173,2109.6965472372667,0.0,1517.9996917607252
2013-01-01 14:00:00,6604.203439124223,104.38624971054558,23237.351266065347,2173.999761093124,69.73021971747603,8.632041714358728,2109.696542938774,0.0,1517.9996918874936
2013-01-01 15:00:00,6604.203392571324,95.22948394134481,20294.754142828566,2173.999759003689,69.73021616651778,8.965006940808708,2109.696539844057,0.0,1517.9996914085386
2013-01-01 16:00:00,6604.203219043004,83.43322884968778,16503.154161951363,2173.999755807928,69.73020829178786,9.899880723433919,2109.696533010233,0.0,1517.9996895987538
2013-01-01 17:00:00,6604.203102349639,75.48189277091357,13947.084418214754,2173.999748490678,69.73020630865433,11.037080265828465,2109.6965253358503,0.0,1517.999686065477
2013-01-01 18:00:00,6604.203073995428,74.22799526758068,13543.116065872451,2173.999746558204,69.73020629056467,12.419093831300353,2109.696522921577,0.0,1517.9996853129696
2013-01-01 19:00:00,6604.2031416422415,77.19612799872353,14495.85420615562,2173.999750640729,69.73020763302394,13.502285716179285,2109.6965283189634,0.0,1517.9996870815967
2013-01-01 20:00:00,6604.203155959762,77.70903838915444,14659.523856645392,2173.9997515755754,69.73020834019275,14.339857666636938,2109.6965296354856,0.0,1517.9996874561537
2013-01-01 21:00:00,6604.203247154968,84.98990162552832,16999.07151008183,2173.9997572024868,69.73021113006315,14.440292925678008,2109.696535710288,0.0,1517.999689877173
2013-01-01 22:00:00,6604.203387076028,94.98833216137497,20212.929124367292,2173.999759051961,69.73021737748472,14.491880746305396,2109.6965402270803,0.39902,1517.999691757182
2013-01-01 23:00:00,6604.203449214806,95.88601943377246,20501.313915963845,2173.9997597858546,69.73021679533349,14.209214364802776,2109.6965443818676,2.230889550706695,1517.9996935373842
2013-01-02 00:00:00,6604.20350987713,101.77336812330581,22401.945002442844,2173.9997623747117,69.73022260256595,13.266638411590796,2109.696552419924,8.956325475142906,1517.9996924596994
2013-01-02 01:00:00,6635.828501465559,149.73816456992247,24965.3189088174,2173.999764742612,69.73023238669882,12.05689533072749,2109.696556772413,19.87715648778391,1517.999693636642
2013-01-02 02:00:00,6653.337273311139,200.28036009564164,25932.39222644192,2173.999765253322,69.73023313474523,11.816126857396107,2109.6965580870515,31.41549848345513,1517.9996940133542
2013-01-02 03:00:00,6641.52882275333,163.933533164068,25275.96678786605,2173.9997649377683,69.73023280297453,12.483794160054236,2109.6965578461877,40.74849605760752,1517.9996933990087
2013-01-02 04:00:00,6640.255594722908,159.13029370779,25203.812552323478,2173.9997649288252,69.73023282417687,12.914286602845506,2109.696558022804,44.90561732489564,1517.9996935790748
2013-01-02 05:00:00,6643.039365149435,166.88057665854535,25360.782340786704,2173.9997649683437,69.73023297655743,12.894106914284821,2109.696557953525,43.17301616257878,1517.9996935561328
2013-01-02 06:00:00,6642.324011254138,165.09434379170688,25315.23232640213,2173.999764972147,69.73023294724032,12.556907571245064,2109.6965579779103,45.232003674702625,1517.9996937404287
2013-01-02 07:00:00,6641.9901221014925,165.20326828793074,25296.0423878395,2173.999764779024,69.73023492196687,12.357962558023475,2109.6965569814183,41.12205407357104,1517.9996936958275
2013-01-02 08:00:00,6636.8975973862125,151.67958663691584,25016.84538112876,2173.9997647177224,69.73023267763467,11.77757313662726,2109.6965575657923,32.092583292643866,1517.9996940805227
2013-01-02 09:00:00,6636.9514485893715,153.7265526828955,25027.0590625791,2173.9997647259947,69.73023261589898,11.118674516182208,2109.696557815114,17.61209969729518,1517.999694356199
2013-01-02 10:00:00,6630.3435060789825,136.36497751105165,24665.085854150177,2173.9997647194496,69.73023143468572,11.093054515904752,2109.696555037482,7.315068182545246,1517.999694620549
2013-01-02 11:00:00,6690.929642544634,317.28115806289657,28021.954213927296,2173.9997628169995,69.73022137635674,9.687697862750746,2109.6965527521693,0.7759985250700291,1517.9996960828041
2013-01-02 12:00:00,6690.950882803028,317.3883215059194,28023.597708094287,2173.9997621005086,69.73021891816902,7.563068941089521,2109.696550917302,0.0,1517.9996950181915
2013-01-02 13:00:00,6687.172403172352,306.20460645539055,27815.58197607112,2173.999762529183,69.73021912581775,6.244406756128276,2109.696550498258,0.0,1517.9996955788442
2013-01-02 14:00:00,6604.203463542038,104.38623919496203,23240.064485031344,2173.9997609020706,69.73022030420961,5.588451915558515,2109.6965434751064,0.0,1517.9996949854733
2013-01-02 15:00:00,6604.203412621318,95.10063883027011,20256.310029333108,2173.9997589787104,69.73021611243402,5.043197332981706,2109.6965398564657,0.0,1517.9996929270333
2013-01-02 16:00:00,6604.203206524042,83.97979121858903,16682.758657010916,2173.999755548407,69.73020889081766,5.0646139795247755,2109.6965321291896,0.0,1517.9996890977397
2013-01-02 17:00:00,6604.203083885616,75.48189378976049,13951.953417072235,2173.9997482501203,69.73020495756691,5.458664240653174,2109.696523281346,0.0,1517.999685968416
2013-01-02 18:00:00,6604.203061908652,74.22799655994605,13548.953211258757,2173.999746558002,69.73020531139493,5.971110336720709,2109.696522287799,0.0,1517.9996852874729
2013-01-02 19:00:00,6604.203121808707,77.19612926938865,14502.81496838638,2173.9997501519624,69.73020602157625,6.168448384760962,2109.6965267750447,0.0,1517.99968677199
2013-01-02 20:00:00,6604.203136388616,77.70903936402814,14667.528947167706,2173.999750949366,69.73020670316411,6.408122482226456,2109.696527080208,0.0,1517.999686818838
2013-01-02 21:00:00,6604.203233227811,84.9899025600466,17007.48150178989,2173.999756750747,69.73020995854101,6.092658383577033,2109.6965338038844,0.0,1517.999689300302
2013-01-02 22:00:00,6604.203363066642,94.88570463192174,20187.691514263755,2173.9997589879886,69.73021604838817,5.421702873238865,2109.69653885167,0.296605,1517.9996910798375
2013-01-02 23:00:00,6604.20341366577,95.7600391253988,20475.360138589236,2173.9997603283205,69.7302162767502,5.439657007359245,2109.6965419837525,2.486228905017739,1517.9996917066615
2013-01-03 00:00:00,6604.203551593709,102.54739521141653,22679.85039766006,2173.9997629336845,69.73022859244459,5.534206749414397,2109.696551746258,11.736032289771938,1517.9996923282788
2013-01-03 01:00:00,6642.752484505405,170.49857232138785,25348.77964929257,2173.9997649233296,69.73023327529025,5.96498337233575,2109.696558506303,26.9002171616247,1517.9996940833905
2013-01-03 02:00:00,6652.127797137028,196.69974409156876,25860.070457312613,2173.999765170577,69.73023360283358,6.42170999752292,2109.696559059556,43.013844715665584,1517.9996939535117
2013-01-03 03:00:00,6640.5283818250555,161.85574852482227,25216.437913136808,2173.9997648605436,69.73023319325372,7.195497895924572,2109.6965583789174,53.84262101593048,1517.9996935193337
2013-01-03 04:00:00,6640.167489911062,159.54245519825773,25194.54867567611,2173.9997648660237,69.7302331443698,8.405162502895799,2109.6965583102083,60.11245610486281,1517.9996936455022
2013-01-03 05:00:00,6642.942648152434,167.66945659883078,25344.35906320167,2173.9997649010224,69.7302332264719,9.323818316940173,2109.696558278389,64.94462915533155,1517.9996934990663
2013-01-03 06:00:00,6642.201112131318,166.21123009005265,25302.63097249506,2173.999764882611,69.73023300904332,9.988305314944226,2109.6965579071934,61.08299090856144,1517.9996935737038
2013-01-03 07:00:00,6641.9871736102195,166.41352519369917,25294.331383197834,2173.9997648711096,69.73023301291138,10.742149292940029,2109.6965576309676,43.8235748577871,1517.9996936732337
2013-01-03 08:00:00,6635.995182032447,150.5395011857848,24964.13170277005,2173.9997646943752,69.7302327179152,10.911268007366829,2109.6965572823183,32.92879259681407,1517.999693733044
2013-01-03 09:00:00,6636.033403298313,152.23508367644416,24970.596454163224,2173.999764684111,69.73023256845215,11.217233097570873,2109.6965567813,22.465625712794196,1517.999694036042
2013-01-03 10:00:00,6629.966609524192,135.47245840478482,24641.78943112695,2173.9997645700882,69.7302327140937,11.326356786517502,2109.6965568975525,9.704665727658051,1517.9996942341145
2013-01-03 11:00:00,6690.543697267402,316.25208205926776,27999.944243390455,2173.999762821358,69.73022707863393,10.334254845096655,2109.6965533509574,1.1565987556736945,1517.9996937295498
2013-01-03 12:00:00,6690.948389536652,317.67059975201096,28022.435194576785,2173.9997623423224,69.73022089170125,9.536448030005435,2109.696550914178,0.0,1517.999695475043
2013-01-03 13:00:00,6687.1916434577,306.4421155195155,27813.55785177137,2173.999762273873,69.73022141648511,9.290972844882978,2109.6965510260366,0.0,1517.9996960634676
2013-01-03 14:00:00,6604.20356696216,103.71770671696673,23023.068614648982,2173.999760692412,69.73022196097205,9.78351271108414,2109.696544895207,0.0,1517.9996952535862
2013-01-03 15:00:00,6604.203408748808,92.6427688022569,19463.444666644198,2173.999759419614,69.73021577619116,11.470586032072491,2109.69654044295,0.0,1517.9996954346364
2013-01-03 16:00:00,6604.203243049485,82.527023614714,16212.149585671375,2173.999757632141,69.73021040672518,12.527398451711353,2109.696535123424,0.0,1517.9996931883084
2013-01-03 17:00:00,6604.203150771046,75.48189942920818,13947.608771629126,2173.999751732573,69.73020746080182,13.846991291685484,2109.696529735093,0.0,1517.999689881734
2013-01-03 18:00:00,6604.203120511824,74.22799953490625,13543.770237720388,2173.999750023434,69.73020773388821,15.438114659115573,2109.6965277660247,0.0,1517.9996886861707
2013-01-03 19:00:00,6604.203170688663,77.19613223193952,14496.292101211293,2173.999753012519,69.7302077245603,16.352416112485148,2109.696531085456,0.0,1517.9996901673167
2013-01-03 20:00:00,6604.203187193774,77.87271653114134,14712.832596174423,2173.9997543531495,69.73020763682999,17.32978620270478,2109.6965323031486,0.0,1517.9996905579198
2013-01-03 21:00:00,6604.203285910959,85.15358070591601,17051.98705669939,2173.9997587744665,69.73021109826173,18.099097100958197,2109.6965381976024,0.0,1517.9996930148986
2013-01-03 22:00:00,6604.203393583537,94.8857007442138,20179.465960129266,2173.9997589799777,69.73021825424402,18.41915610198986,2109.6965418202876,0.225173,1517.9996939673074
